"","X","term","estimate_AF","std.error_AF","statistic_AF","p.value_AF","estimate_CAD","std.error_CAD","statistic_CAD","p.value_CAD","estimate_COPD","std.error_COPD","statistic_COPD","p.value_COPD","estimate_T2D","std.error_T2D","statistic_T2D","p.value_T2D","estimate_f.50.0.0","std.error_f.50.0.0","statistic_f.50.0.0","p.value_f.50.0.0","estimate_f.4080.0.0","std.error_f.4080.0.0","statistic_f.4080.0.0","p.value_f.4080.0.0","estimate_f.21001.0.0","std.error_f.21001.0.0","statistic_f.21001.0.0","p.value_f.21001.0.0","estimate_f.30740.0.0","std.error_f.30740.0.0","statistic_f.30740.0.0","p.value_f.30740.0.0","estimate_f.30760.0.0","std.error_f.30760.0.0","statistic_f.30760.0.0","p.value_f.30760.0.0","estimate_f.30690.0.0","std.error_f.30690.0.0","statistic_f.30690.0.0","p.value_f.30690.0.0","estimate_f.30870.0.0","std.error_f.30870.0.0","statistic_f.30870.0.0","p.value_f.30870.0.0","estimate_fev1_inst1","std.error_fev1_inst1","statistic_fev1_inst1","p.value_fev1_inst1","category","fieldname"
"79","6142","f.6142.0.0Unable to work because of sickness or disability",0.499786447268768,0.0946195585383252,5.28206276788251,1.27737416026102e-07,0.385187476741385,0.106922349386919,3.6024973165106,0.00031517465505913,0.89788520145466,0.0945628664494068,9.49511404600926,2.1997046103871e-21,0.659082550323933,0.0830720135151869,7.9338699332651,2.12420564882917e-15,-0.922950967434539,0.179178272476913,-5.15102057116584,2.59880649571596e-07,-2.10161413962641,0.448554283554676,-4.6853061417041,2.80072717682584e-06,1.50791827388176,0.13892361188752,10.8542979367874,2.02485207899067e-27,0.130346101911036,0.0297193003044506,4.38590749364031,1.15678224583003e-05,-0.0251128525328995,0.0113129824416178,-2.2198259974766,0.0264347944175302,-0.131461626592564,0.027899730231609,-4.71193181802253,2.45835950051214e-06,0.139317241722663,0.0325484964423388,4.28029730864742,1.86964664825055e-05,-0.165476520073563,0.0168496478862474,-9.82077021375763,9.54534940781788e-23,"employment","Current employment status"
"80","6142","f.6142.0.0Unemployed",0.0389064793105459,0.180587113561401,0.215444383285507,0.829420869501524,-0.0906145658889226,0.196779308707062,-0.460488282453605,0.645165780208517,0.522637304234771,0.169754766700931,3.07877837183528,0.0020785124455885,0.425290843599089,0.137634200113534,3.09000846626978,0.00200150789964647,-0.307630424854366,0.223245131827086,-1.37799387756702,0.168210257218867,0.51470709571639,0.608487129378438,0.845880004466416,0.397622614609699,0.328390824428854,0.169389276257074,1.93867540900565,0.0525458394196391,-0.0352650364048761,0.0394152000971768,-0.894706517230191,0.370947192659799,-0.0119171858434164,0.0138451499328174,-0.860748052656979,0.389380713136899,0.136239771652382,0.0372126116610133,3.66111824919607,0.000251295930876121,0.177122252468878,0.0397401449775368,4.45701072728842,8.32771895773965e-06,-0.0391585403042024,0.0214333850937067,-1.82698813710487,0.0677066750995057,"employment","Current employment status"
"81","6142","f.6142.0.0Looking after home and/or family",-0.0690983009293898,0.183459662442079,-0.376640292528639,0.706440940046856,0.203527147361713,0.19073289693417,1.06707941122479,0.285935978127173,0.330320058393704,0.193302368905119,1.70882571312843,0.0874832382560932,0.263266048201244,0.154214335115985,1.70714381385649,0.0877953252108186,0.00375464343398283,0.159442945088107,0.0235485077869582,0.981212822972378,0.903571764259019,0.438444211990709,2.0608591459252,0.0393202099444649,-0.297148823401547,0.11415014679208,-2.60314009006745,0.00923982921405125,0.041281103857783,0.0280707309062405,1.4706102237119,0.141401231231873,-0.00123918782118825,0.00936244126911948,-0.132357339882656,0.894702157796213,0.0156927279653079,0.0261882929725844,0.599226837035009,0.549023509836531,0.0136771029212207,0.0264973558341087,0.516168594589158,0.605738773243046,-0.00658662570854263,0.0145621738176784,-0.45231060904839,0.651046921101679,"employment","Current employment status"
"82","6142","f.6142.0.0Retired",0.0125779679750577,0.0485406328263792,0.259122455614593,0.795540759288065,-0.0931173405169184,0.0579379461169109,-1.60719091299889,0.108012494800415,0.164760551426136,0.0709671989827452,2.32164371410791,0.0202521280184257,0.181771799850153,0.0543322038255957,3.3455627979611,0.000821157619900652,-0.0838604820990174,0.0733253332885714,-1.14367679406222,0.252762210220714,0.809579563787571,0.196628680479571,4.11730151376204,3.83778845582863e-05,-0.0696488365345694,0.0523841961090443,-1.32957727154172,0.183662949041698,0.0415602082978867,0.0127103458775426,3.26979365457849,0.00107679982041691,-0.009325679630025,0.00424196428405626,-2.19843426430446,0.0279224787214186,-0.0752000459218019,0.0118913946318914,-6.32390465960347,2.56521780514779e-10,0.0490065569554905,0.0121544295417985,4.03199152925764,5.53819373271034e-05,-0.00499914312715834,0.0065740456955775,-0.760436321658271,0.446996901686266,"employment","Current employment status"
"83","6142","f.6142.0.0Doing unpaid or voluntary work",-0.128562883470522,0.335298273691332,-0.383428408548484,0.701402142911178,0.0489569257626573,0.380144508468079,0.128785040088954,0.897527743225277,0.0463641878214773,0.450376686006735,0.102945354992874,0.918006340817919,-0.209214094138336,0.379987422573438,-0.550581629048269,0.581920505184773,-0.330585039367237,0.398271431892894,-0.83004959154625,0.406514009620046,-0.492117108508817,1.08863778833326,-0.452048526867935,0.651235441511256,-0.664068016013466,0.285017585969187,-2.32991944604169,0.0198139062581186,-0.0160672064436719,0.0700618252575683,-0.229328973154839,0.818613932818943,0.0356057380785361,0.0235124342550451,1.51433652901746,0.129946468675188,0.039909657542908,0.0659803106960872,0.604872228121756,0.545265799059326,0.0073736711586653,0.0672575955051251,0.109633285330627,0.912700618700067,-0.0530551214651227,0.0363243503935205,-1.46059381352589,0.144132346730872,"employment","Current employment status"
"84","6142","f.6142.0.0Full or part-time student",0.185328289442754,0.578418240651965,0.320405333749262,0.748661082759768,0.335988499011947,0.578782730661534,0.580508852826208,0.56157151850996,-0.144728494399644,1.00167456472129,-0.144486542333151,0.885116282606721,0.0483141693227043,0.579082261877903,0.0834323074687637,0.93350780041051,0.241612257754127,0.577584364445325,0.41831509408354,0.675718234855682,-1.12897947235484,1.64579905405532,-0.685976498511761,0.492730227853539,-0.754923883571224,0.41737022518523,-1.80876315083614,0.070493111283316,0.0199094001927506,0.0977436273676622,0.203690007511809,0.838596367022069,-0.0347101690480488,0.03472430768199,-0.999592831797522,0.317512155001098,-0.158006027086477,0.0917989924555026,-1.72121744324227,0.0852156594412801,-0.170298613456037,0.0965290663570856,-1.76422107747379,0.0777004104585888,0.136457444256053,0.0537904357866466,2.53683470417112,0.0111885662893859,"employment","Current employment status"
"85","6144","f.6144.0.0Dairy products",NA,NA,NA,NA,NA,NA,NA,NA,0.421734841970679,0.168225704566156,2.50695839294183,0.0121775045067531,0.45775565956867,0.155379101391224,2.94605680860583,0.00321853282783988,-0.375586712642233,0.256348694388368,-1.46513994751703,0.142887918237191,NA,NA,NA,NA,0.0700333041295124,0.183715196695582,0.381205830487494,0.703051953879402,0.00989625565259353,0.0400930530783979,0.246832178962336,0.805038858291226,-0.0472542814430656,0.0146416566748452,-3.22738625091858,0.00125002563325052,-0.178732463283631,0.0391688152609263,-4.5631317182557,5.04790618534327e-06,NA,NA,NA,NA,-0.0621210108420664,0.0232086778745982,-2.67662859460244,0.00743878691758057,"diet","Never eat eggs dairy wheat sugar"
"86","6144","f.6144.0.0Eggs or foods containing eggs",NA,NA,NA,NA,NA,NA,NA,NA,0.304499811637051,0.126494434514876,2.40721904331089,0.0160745253425352,0.227978023062732,0.115655457489065,1.97118257981287,0.0487029957354538,-0.400025438578779,0.174165442762231,-2.29681291669835,0.0216328317938677,NA,NA,NA,NA,0.07769226702319,0.124960264761928,0.621735774737736,0.534118127896127,0.0558433649190487,0.0290807881146215,1.92028375224711,0.0548262875661327,-0.0272330825596578,0.010041661528589,-2.71200960937831,0.00668982092345449,-0.118516236925429,0.0275367832021675,-4.3039245381465,1.68019529987437e-05,NA,NA,NA,NA,-0.0501561557425981,0.015843832976625,-3.16565794505631,0.00154812410088809,"diet","Never eat eggs dairy wheat sugar"
"87","6144","f.6144.0.0Prefer not to answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diet","Never eat eggs dairy wheat sugar"
"88","6144","f.6144.0.0Sugar or foods/drinks containing sugar",NA,NA,NA,NA,NA,NA,NA,NA,0.12352541090906,0.0622338440641945,1.9848590869888,0.0471601513845676,0.850144611349129,0.0421721981102459,20.1588878323746,2.24879976070104e-90,-0.46899690074549,0.07034938950602,-6.66668046501465,2.63885519226342e-11,NA,NA,NA,NA,0.65699059196523,0.049752884970449,13.2050752907184,9.39245630469415e-40,0.248218814326297,0.0120695260168462,20.5657466564837,1.08150133036542e-93,0.00350477773104059,0.00401675207611393,0.872540217725199,0.382917688792256,-0.143821474928592,0.011436219867196,-12.5759627393255,3.1250533592808e-36,NA,NA,NA,NA,-0.0371415341070501,0.00631007036056012,-5.88607289376615,3.97641853243385e-09,"diet","Never eat eggs dairy wheat sugar"
"89","6144","f.6144.0.0Wheat products",NA,NA,NA,NA,NA,NA,NA,NA,0.339114067514233,0.148138209261124,2.28917353062149,0.0220692718783334,0.140209255623474,0.162683312072756,0.861853953162505,0.388767890725293,-0.459170553197266,0.252329807827709,-1.81972378590637,0.0688060016341716,NA,NA,NA,NA,-0.112592343516437,0.182967373020647,-0.615368421471143,0.538313915157208,0.0551120953961854,0.0351609448776623,1.56742361696878,0.117020407346016,-0.0174458693473438,0.0146223838168762,-1.19309338106752,0.232838141802289,-0.128109255238235,0.0330245664077738,-3.87921081707462,0.000104888830767722,NA,NA,NA,NA,-0.00274399806590907,0.0231211321831779,-0.118679225747669,0.905529905518023,"diet","Never eat eggs dairy wheat sugar"
"90","6162","f.6162.0.0Walk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.487188866175747,0.0566427187695884,-8.60108548386487,8.09485149263731e-18,NA,NA,NA,NA,0.0218448855179437,0.00460430383007452,4.74444917714958,2.09618132903355e-06,0.0354685583760988,0.012645951722431,2.80473618392722,0.00503712370901127,-0.0248421500624015,0.0132007176577757,-1.88187875132446,0.059857846034257,-0.0109977839012202,0.00716610205891496,-1.53469540495009,0.124864104439123,"physical activity","Types of transport used (excluding work)"
"91","6162","f.6162.0.0Cycle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00731584739988,0.17426925939531,-5.78022682196004,7.4990410480831e-09,NA,NA,NA,NA,0.0788224775389413,0.0144783185291056,5.44417346396169,5.22768253930954e-08,0.0479206779509427,0.0406172650632689,1.17981055288428,0.238079460385381,-0.131035426244664,0.0403148125922288,-3.25030473464045,0.00115351867617385,0.0355699496310036,0.0220390917500441,1.61394807165465,0.10654411513635,"physical activity","Types of transport used (excluding work)"
"92","6162","f.6162.0.0None of the above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392243693143147,0.482047075829458,-0.813704123125763,0.41581789449389,NA,NA,NA,NA,-0.0599648886128788,0.0394134096074876,-1.52143367473305,0.128157006576638,-0.0363885555307807,0.0992372042384525,-0.366682594597731,0.713856866084997,0.175885714196763,0.112837288958396,1.55875522905919,0.119060176432519,0.0619795399122305,0.0578473823307833,1.07143205820133,0.283979650520231,"physical activity","Types of transport used (excluding work)"
"93","6162","f.6162.0.0Public transport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155382299797835,0.0952078408105498,1.63203259810318,0.102678182067728,NA,NA,NA,NA,-0.00149972662081825,0.00759725880931528,-0.197403650245452,0.843512429990215,-0.0126852801965436,0.0201402095225268,-0.629848472149961,0.528795722480802,0.0132127852020688,0.0222347986085687,0.594239032008906,0.55235473593848,-0.047290588476439,0.012041513053896,-3.92729620146351,8.60051912154074e-05,"physical activity","Types of transport used (excluding work)"
"94","6164","f.6164.0.0Heavy DIY (eg: weeding, lawn mowing, carpentry, digging)",0.12334341667194,0.0978194147381658,1.26092981645918,0.207334134547747,0.128903286973624,0.112964978340438,1.14109070676005,0.253832178174158,0.332390283383344,0.116403775479522,2.85549400793979,0.0042969933700514,0.424982092814998,0.0930654968085428,4.56648389992786,4.959731120644e-06,-0.118452548846455,0.174245698973843,-0.679801851890974,0.496632525941036,NA,NA,NA,NA,0.594801890891069,0.128961312476669,4.61225060033938,3.99202830594878e-06,0.0607380209233964,0.0292072153607444,2.07955534867697,0.0375701112208763,-0.023312011316771,0.0103351521018704,-2.25560408661544,0.0240994953095448,-0.116641509403836,0.0276244220514917,-4.22240542033485,2.4200439941568e-05,-0.00512458704344848,0.0301940126329306,-0.169721961295711,0.86522943690424,-0.0487122863878712,0.0159286586039062,-3.05815370893349,0.00222806460342492,"physical activity","Types of physical activity in last 4 weeks"
"95","6164","f.6164.0.0Light DIY (eg: pruning, watering the lawn)",0.158876532118858,0.0665697542653101,2.38661737409552,0.0170041784303309,0.183443125609405,0.0788684155264793,2.32593902622294,0.0200218037071091,0.523328271540331,0.0745231994701027,7.02235378058722,2.18161270732533e-12,0.353764485335134,0.0649303866326911,5.44836560632801,5.08347808431731e-08,-0.383602183065257,0.106125615054225,-3.61460504016165,0.000301048971326547,NA,NA,NA,NA,0.941080231637792,0.0789805340140241,11.9153439943909,1.07745230373937e-32,0.0582174844073055,0.0181514330426683,3.20732166272792,0.00134039723352246,-0.0436237410672536,0.00640175998288058,-6.81433561769125,9.57089579547969e-12,-0.0828015097494215,0.0169978927268849,-4.87128087462617,1.11111499050817e-06,0.0676232493368605,0.0184454887727455,3.66611317108488,0.000246500618557906,-0.061745821297988,0.00970520973933973,-6.36213157225273,2.00447383434891e-10,"physical activity","Types of physical activity in last 4 weeks"
"96","6164","f.6164.0.0None of the above",0.340907375225038,0.0709044220445567,4.80798468409784,1.52459442949457e-06,0.504534746966334,0.0799721936843504,6.30887716995395,2.81067063127648e-10,0.515005906140486,0.0776175785336625,6.6351709995324,3.24126553402601e-11,0.605519797240668,0.0647134501472286,9.35693887226008,8.20802437302555e-21,-0.342416424150423,0.127980138500859,-2.67554347230312,0.00746282050943743,NA,NA,NA,NA,1.60396123046466,0.0969413096690255,16.5456938423966,2.39772673980672e-61,0.231026540555508,0.0207686454437217,11.1238135959101,1.01782688660979e-28,-0.0593524279693432,0.00783781259461151,-7.57257554360867,3.71808432828778e-14,-0.15345690211773,0.0195755771488713,-7.83920192751909,4.59580264108604e-15,0.108222921669352,0.0227229580597715,4.76271273241262,1.9150194214787e-06,-0.0871147469440128,0.0116290524148068,-7.49113030336791,6.92460641140672e-14,"physical activity","Types of physical activity in last 4 weeks"
"97","6164","f.6164.0.0Other exercises (eg: swimming, cycling, keep fit, bowling)",0.146931508335483,0.0561035765469689,2.61893300532231,0.0088205268415338,0.0537593995813306,0.0695650029044076,0.772793751697297,0.439644451860857,0.0970405482469752,0.0842315347909731,1.15206909725424,0.249292680635129,0.0172190292089921,0.0636842483247349,0.270381289910024,0.786866932726694,-0.250965964277513,0.0784999137451863,-3.19702216606452,0.00138925378524337,NA,NA,NA,NA,0.314255603671198,0.0564059037558212,5.57132467962215,2.53956110012269e-08,0.0224909677675003,0.0136902247364015,1.64284868952503,0.100418913676222,-0.0136172103756368,0.00461129703549109,-2.95301089277729,0.00314828836228885,-0.0518870796601668,0.0128038160888694,-4.05246992771734,5.07327574875556e-05,-0.0190998574890548,0.0131545163377421,-1.45196197250178,0.146517980805543,-0.00558356101619871,0.00708591404103536,-0.787980348599157,0.430711411992365,"physical activity","Types of physical activity in last 4 weeks"
"98","6164","f.6164.0.0Prefer not to answer",NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"physical activity","Types of physical activity in last 4 weeks"
"99","6164","f.6164.0.0Strenuous sports",-0.107068701885803,0.237113273915822,-0.451550856338029,0.651592580089096,-0.526625996738869,0.31773863268286,-1.65741884231151,0.0974348245412094,-0.289070832413754,0.410146452720232,-0.704799055304605,0.480935296547719,-0.361335376753655,0.27916140162713,-1.29436008935176,0.19554106960333,-0.473821845737427,0.278302937073803,-1.7025398679561,0.088659330620236,NA,NA,NA,NA,-0.396239618138428,0.197686561197548,-2.00438317980789,0.0450337844153508,0.0638990092867983,0.0497183063840415,1.28522095650685,0.198719503937286,0.000186641331249896,0.0163519727562825,0.0114139947535191,0.990893190488762,0.00234787727835857,0.0462212959700077,0.0507964398030309,0.959487868421337,-0.117366077371004,0.0460111607528233,-2.550817572317,0.0107497860330841,0.0113860205975646,0.0247676960805664,0.459712544942703,0.645724282100313,"physical activity","Types of physical activity in last 4 weeks"
"100","670","f.670.0.0A flat, maisonette or apartment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133141323146307,0.117686118641105,1.13132563707309,0.257922526488783,NA,NA,NA,NA,-0.197009563864114,0.0878745051462377,-2.24194222813838,0.0249689636681552,NA,NA,NA,NA,0.0141128547098643,0.00703052748671998,2.00736783072426,0.0447155762551401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"household","Type of accommodation lived in"
"101","670","f.670.0.0Mobile or temporary structure (i.e. caravan)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.985657817344908,0.665640972333563,-1.48076494433546,0.138674410552945,NA,NA,NA,NA,-0.0165221797676111,0.521460643884953,-0.0316844232855592,0.974723828782796,NA,NA,NA,NA,-0.0958732812481236,0.0411902744596932,-2.32757082844739,0.01993864740855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"household","Type of accommodation lived in"
"102","670","f.670.0.0None of the above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45494749354983,0.624411019226977,-2.33011181537293,0.0198035019509988,NA,NA,NA,NA,-0.0290344953244903,0.474185488210022,-0.0612302485976345,0.951176056207775,NA,NA,NA,NA,-0.0337858914251709,0.0370542840532045,-0.911794473660842,0.361881065224569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"household","Type of accommodation lived in"
"103","680","f.680.0.0Prefer not to answer",NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"household","Own or rent accommodation lived in"
"104","680","f.680.0.0Rent - from local authority, local council, housing association",0.158439265993332,0.0763776076242708,2.07442038211975,0.0380402860022275,0.15853592962346,0.0923719914861768,1.71627705620252,0.0861113455951091,0.581700367055362,0.0752468433852113,7.73056172040948,1.07073061517294e-14,0.506407940305928,0.0700764185875037,7.22651000883531,4.95564120438124e-13,-1.11671790449145,0.145625142103871,-7.66844164653192,1.76678664590889e-14,NA,NA,NA,NA,1.8683348488366,0.112888780476886,16.5502261690138,2.22467498249621e-61,0.116294872849698,0.0231863682942014,5.01565710395369,5.29865950904793e-07,-0.0898249882330906,0.00902022909919173,-9.95817148825406,2.4353162751722e-23,-0.144797238070136,0.0223039250769115,-6.49200701539421,8.52475322838033e-11,0.16971988509065,0.0253544380565001,6.6938925923913,2.19426328408207e-11,-0.125894850322409,0.0137160032152401,-9.17868334869778,4.50224066459091e-20,"household","Own or rent accommodation lived in"
"105","680","f.680.0.0Rent - from private landlord or letting agency",0.181000262067112,0.116161443495231,1.55817848522641,0.119190943623994,0.315792445749438,0.125394147870052,2.51839859445991,0.0117889824676905,0.390426901558569,0.132605326281244,2.94427767351145,0.00323709428516087,0.456103956418152,0.105929480426068,4.30573202647286,1.66434436300352e-05,-0.224950182247279,0.174465800348156,-1.28936549053384,0.197275965034525,NA,NA,NA,NA,1.21000545552229,0.13041160190481,9.27835743023453,1.77966884831123e-20,0.0989896540944137,0.0290682029342433,3.40542737775511,0.000660991297532279,-0.0485255814642145,0.0106858788048968,-4.54109412526535,5.60860375437124e-06,-0.0256653741037168,0.0277804570420199,-0.923864357771225,0.355560031031804,0.11700333060883,0.0298601351703399,3.91837913463467,8.92560011156173e-05,-0.0295978641273243,0.0161886167015023,-1.82831335580252,0.0675076555781461,"household","Own or rent accommodation lived in"
"106","680","f.680.0.0Own with a mortgage",0.0199473375691975,0.0499008767415496,0.39973922046521,0.68934860142708,0.0902274874746572,0.057451061089548,1.57051037463035,0.116296422706135,0.014367547244285,0.071253773103041,0.201639107917947,0.840198869441718,0.123160390369602,0.0505507488840961,2.43637123263964,0.0148354504103972,-0.0893673525148236,0.063874699734026,-1.39910407230013,0.161786885631299,NA,NA,NA,NA,0.619417199016663,0.0455141435279517,13.6093343959391,4.10629710830519e-42,0.00649429497661269,0.0110962661087119,0.585268495995592,0.558369156306398,-0.0252253327470588,0.00368251564672244,-6.85002730932323,7.46386012937944e-12,-0.0398058248019313,0.0103988136151173,-3.82791982578315,0.000129339818629158,0.0432082132922433,0.0104456638054238,4.13647366956304,3.53216147802801e-05,-0.00771790091783676,0.00569836845873615,-1.35440538352771,0.175612342552945,"household","Own or rent accommodation lived in"
"107","680","f.680.0.0Pay part rent and part mortgage (shared ownership)",0.0284940552257202,0.409191527808486,0.069635007787982,0.944484172374766,-0.299406575954885,0.578524548552929,-0.517534781719799,0.604782895353436,0.434526521283179,0.410709808445269,1.05798915036402,0.290060388822437,0.990648963153946,0.260586010105191,3.80161990566588,0.000143753140505242,-0.9461834582474,0.52285650622176,-1.8096426973524,0.0703561573498546,NA,NA,NA,NA,1.53938606181662,0.381597976776936,4.03405194864664,5.48950703318488e-05,-0.146714115020764,0.090724766330216,-1.61713411844744,0.105854018850191,-0.0843531093641087,0.0305395935001243,-2.76209011635225,0.0057452393371557,0.143557264070444,0.0841717329538729,1.7055281985119,0.088100260953702,0.109568620044648,0.0878314891999297,1.24748676178356,0.212224473595209,0.0185928998173762,0.0483302404257109,0.384705303627769,0.700457171951004,"household","Own or rent accommodation lived in"
"108","680","f.680.0.0Live in accommodation rent free",-0.450098726222264,0.302646049346726,-1.48721163614665,0.136958923750865,0.100032931847735,0.269498034069904,0.371182417686163,0.710501667852261,0.170631043591409,0.304358651033795,0.560624917385583,0.575053261415945,0.423762850536476,0.215421997900426,1.96712895928275,0.0491683454112546,-0.620902089700248,0.335549386448251,-1.85040448523068,0.0642601280657375,NA,NA,NA,NA,0.983747991897694,0.24340241592479,4.04165253726022,5.31459263126388e-05,0.0756858456315232,0.058217251717353,1.30005871797214,0.193585296153825,-0.0204440932927868,0.0199537758580499,-1.02457266425287,0.305569542261809,0.0195655649381855,0.0539698611918536,0.362527612747294,0.716958854466078,0.176246170221919,0.0563276249285069,3.12894730508552,0.00175526970288287,-0.0761353632863132,0.030940395380472,-2.46071074238327,0.0138690948203389,"household","Own or rent accommodation lived in"
"109","680","f.680.0.0None of the above",-0.184818484614561,0.334404442302768,-0.552679513890033,0.580482883708972,-0.131330824154909,0.379580227681376,-0.345989634278711,0.729350504861458,0.476283556992816,0.319011630672375,1.4929974684276,0.135437849574372,0.810279966502454,0.226166419674851,3.58267141367563,0.000340098301668278,0.205961281147624,0.413117101063668,0.498554237085146,0.618095257321243,NA,NA,NA,NA,1.16354785629962,0.301313052042518,3.86159128657804,0.000112776112755841,0.112079298819423,0.0679962977009813,1.64831472607964,0.0992927708389544,-0.04856062682474,0.0238344123873076,-2.03741657380233,0.0416132687453895,-0.0329993372253992,0.0640923870236524,-0.514871402951824,0.606644462247059,0.160592128590523,0.0693178983562139,2.31674837810669,0.0205211598277412,-0.032793632294047,0.037711124240088,-0.869601025025567,0.384522066038596,"household","Own or rent accommodation lived in"
"110","699","f.699.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0115350614709706,0.00244652898197675,-4.71486810740763,2.42403580515761e-06,0.0746933881214803,0.00635313876560774,11.7569269108094,6.9774255442494e-32,0.0114750288822303,0.00174310013544835,6.58311513427699,4.64703701585186e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"household","Length of time at current address"
"111","709","f.709.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.194912486948854,0.0643959374035601,-3.02678235316873,0.00247262765833297,-0.0449813338504449,0.0173747215178887,-2.5888952409472,0.00963090078917817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00921857842336738,0.00216289091400714,4.26215597081979,2.02782439979318e-05,"household","Number in household"
"112","864","f.864.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0728175674398563,0.0110383297050699,-6.59679221272138,4.23837470318737e-11,NA,NA,NA,NA,0.00617135865918309,0.000903019777586388,6.83413454761538,8.33903150327086e-12,NA,NA,NA,NA,-0.00836814390476838,0.00257122097958612,-3.25454092480039,0.00113645549307711,NA,NA,NA,NA,"physical activity","Number of days/week walked 10+ minutes"
"113","874","f.874.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00195908933671437,0.000333068547406914,-5.88194037523733,4.07601975786326e-09,NA,NA,NA,NA,-0.000666319349109863,0.00024999870475044,-2.6652912053085,0.00769435060320595,NA,NA,NA,NA,7.22806825664904e-05,2.02418830268052e-05,3.57084775516059,0.000356142310683628,NA,NA,NA,NA,-0.000150091578873854,5.83309191607888e-05,-2.57310498502737,0.0100817032004184,NA,NA,NA,NA,"physical activity","Duration of walks"
"114","884","f.884.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0251118673713126,0.00871650700873542,-2.88095533522157,0.00396471819778764,NA,NA,NA,NA,NA,NA,NA,NA,-0.0781572663905172,0.00894347239384347,-8.73902919903004,2.41413898421433e-18,-0.0044071510074603,0.0020613376493934,-2.13800539118723,0.0325198956766907,0.00502382927166405,0.000721454559202774,6.96347290010269,3.35835634023137e-12,0.00789006080750076,0.00177194952712715,4.45275708292484,8.49015985258776e-06,-0.00892982845008995,0.0020854826471568,-4.28190014540003,1.85623147527263e-05,0.00247369804195925,0.001097996306372,2.25292018525348,0.0242678923374498,"physical activity","Number of days/week of moderate physical activity 10+ minutes"
"115","904","f.904.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0543047147846898,0.0117321480787995,-4.6287103111851,3.67950060753471e-06,NA,NA,NA,NA,0.0935950041574613,0.0358139512805457,2.61336716030835,0.00896743341733574,-0.121709744735161,0.010889250365848,-11.1770544937492,5.66392839859691e-29,-0.0148169487739438,0.00263009511587967,-5.63361708269935,1.77170970078921e-08,0.0122055877606101,0.000881353448358138,13.8486866799555,1.54306306812683e-43,NA,NA,NA,NA,-0.0262232780350696,0.00253012225943936,-10.3644311800491,3.79962645025631e-25,0.00862295982862412,0.00138773188590327,6.21370735674309,5.20984732356513e-10,"physical activity","Number of days/week of vigorous physical activity 10+ minutes"
